case,method,repeat,target_id,warmup,ordinal,process_complete,included_in_performance,serialized_proof_wall_ms,route_ms,query_ms,query_roundtrip_ms,answer_ms,answer_roundtrip_ms,decode_ms,proof_verify_ms,query_matrix_payload_bytes,query_framed_bytes,answer_matrix_payload_bytes,answer_framed_bytes,online_framed_bytes,real_records,PIR_calls,root_independently_verified,three_negatives_independently_verified
uniform_n100000,flat,2,27640,False,6,True,True,64.845663,0.03723,53.948062,0.117219,5.549833,0.094064,5.068968,0.023426,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,2,71708,False,7,True,True,68.033441,0.028746,53.882014,0.134002,6.991835,0.134173,6.830145,0.020573,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,2,4341,False,8,True,True,57.395406,0.030871,46.979198,0.10102,5.081117,0.092129,5.087956,0.015293,191016,191528,192192,192704,384232,15,21,True,True
uniform_n100000,flat,2,38136,False,9,True,True,63.31542,0.049804,48.616043,0.125151,7.826196,0.12434,6.546511,0.017773,191016,191528,192192,192704,384232,17,21,True,True
uniform_n100000,flat,2,89965,False,10,True,True,57.660854,0.024813,46.532441,0.102226,5.34659,0.092167,5.509079,0.018473,191016,191528,192192,192704,384232,16,21,True,True
uniform_n100000,flat,2,72418,False,11,True,True,67.955252,0.026015,56.671207,0.111031,6.026747,0.113895,4.974243,0.022586,191016,191528,192192,192704,384232,17,21,True,True
complete_h14,first_fit,2,15000,False,2,True,True,18.142217,0.020508,14.814163,0.03424,0.657424,0.038213,2.563316,0.007355,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,2138,False,3,True,True,14.066641,0.017742,10.753362,0.02736,0.5672,0.021103,2.653251,0.007864,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,11115,False,4,True,True,13.378858,0.018045,10.439177,0.031259,0.585215,0.02032,2.269384,0.007194,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,6910,False,5,True,True,13.648542,0.024122,10.398543,0.027615,0.582085,0.020502,2.582242,0.006662,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,7462,False,6,True,True,12.915539,0.015016,9.563455,0.034361,0.578206,0.02279,2.688461,0.00742,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,9534,False,7,True,True,13.540009,0.018307,10.430243,0.024995,0.578321,0.020949,2.454753,0.006431,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,6346,False,8,True,True,14.255737,0.01732,10.582249,0.025023,0.601396,0.020963,2.992341,0.008107,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,12050,False,9,True,True,14.355831,0.017321,10.812527,0.025059,0.921902,0.026899,2.536538,0.006702,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,8219,False,10,True,True,13.390758,0.01576,9.86439,0.024498,0.555279,0.033857,2.875175,0.008202,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,first_fit,2,640,False,11,True,True,12.988476,0.014712,9.92258,0.035547,0.684486,0.02295,2.294829,0.006295,35448,35792,37856,38200,73992,14,14,True,True
complete_h14,pbc,2,15000,False,2,True,True,11.922048,0.027395,9.477471,0.029963,0.431725,0.019211,1.922774,0.006314,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,2138,False,3,True,True,12.439154,0.046239,10.172048,0.023121,0.332976,0.017793,1.824835,0.005408,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,11115,False,4,True,True,11.761194,0.02685,8.794881,0.023512,0.371812,0.015002,2.517051,0.006114,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,6910,False,5,True,True,12.201872,0.035389,9.554024,0.024659,0.43238,0.019962,2.120165,0.007807,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,7462,False,6,True,True,15.064969,0.043717,11.936611,0.023946,0.379997,0.01825,2.644764,0.009105,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,9534,False,7,True,True,13.888172,0.033835,11.390912,0.029616,0.457382,0.020343,1.943724,0.005894,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,6346,False,8,True,True,15.273608,0.029876,12.618739,0.027671,0.439955,0.023634,2.11706,0.009871,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,12050,False,9,True,True,16.344583,0.037451,13.89798,0.028539,0.380841,0.01929,1.964502,0.007544,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,8219,False,10,True,True,11.50297,0.031598,9.19545,0.019881,0.3606,0.016734,1.853836,0.006649,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,pbc,2,640,False,11,True,True,13.160415,0.030701,10.685275,0.024794,0.389344,0.020571,1.996144,0.007323,28980,29492,30576,31088,60580,14,21,True,True
complete_h14,flat,2,15000,False,2,True,True,15.782521,0.022736,13.814154,0.073201,0.624552,0.059545,1.175359,0.00644,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,2138,False,3,True,True,16.251443,0.024808,14.25271,0.141668,0.592055,0.028035,1.188676,0.009944,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,11115,False,4,True,True,18.888253,0.025807,16.988482,0.080405,0.56896,0.027508,1.185405,0.005936,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,6910,False,5,True,True,13.812704,0.02833,11.990982,0.035527,0.573374,0.031875,1.141721,0.005621,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,7462,False,6,True,True,14.555048,0.019954,12.634104,0.039095,0.581259,0.03134,1.235792,0.006783,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,9534,False,7,True,True,15.873835,0.023836,13.656614,0.040491,0.834348,0.028858,1.277474,0.00644,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,6346,False,8,True,True,15.084025,0.021974,12.903233,0.036524,0.87918,0.027948,1.190396,0.01892,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,12050,False,9,True,True,16.74505,0.020071,14.75242,0.047657,0.604066,0.029826,1.278297,0.00668,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,8219,False,10,True,True,14.667173,0.020861,12.848333,0.037222,0.542042,0.027473,1.180915,0.005518,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,flat,2,640,False,11,True,True,15.226327,0.019899,13.295049,0.035562,0.553101,0.02739,1.282527,0.007254,51072,51416,52416,52760,104176,14,14,True,True
complete_h14,ab,2,15000,False,2,True,True,7.52085,0.023928,5.055892,0.01084,0.124491,0.027843,2.265253,0.006731,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,2138,False,3,True,True,5.424316,0.020797,4.291936,0.00901,0.130168,0.008703,0.943856,0.005456,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,11115,False,4,True,True,5.437419,0.019298,4.409005,0.015989,0.118406,0.008614,0.847478,0.014238,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,6910,False,5,True,True,5.537953,0.020371,4.506783,0.00964,0.125011,0.009786,0.855999,0.006127,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,7462,False,6,True,True,5.983928,0.021277,4.280574,0.010098,0.514534,0.009795,1.134647,0.007079,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,9534,False,7,True,True,5.689447,0.02223,4.224445,0.010426,0.245438,0.009804,1.16477,0.006591,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,6346,False,8,True,True,5.296942,0.02022,4.019798,0.009288,0.102057,0.007817,1.127532,0.005095,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,12050,False,9,True,True,6.188289,0.022451,4.768003,0.010583,0.122131,0.008949,1.24392,0.007215,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,8219,False,10,True,True,5.243663,0.021325,4.175823,0.009059,0.120902,0.018104,0.883266,0.006464,13272,13616,14560,14904,28520,14,14,True,True
complete_h14,ab,2,640,False,11,True,True,5.218664,0.017799,4.156095,0.009434,0.141282,0.008847,0.874602,0.006688,13272,13616,14560,14904,28520,14,14,True,True
