node_index,depth,left_rank,right_rank,weight,color
896,9,758,758,1,12
448,8,759,763,5,11
224,7,764,771,8,6
112,6,772,793,22,2
56,5,794,825,32,9
28,4,826,887,62,13
14,3,888,999,112,4
7,2,511,755,245,12
3585,11,756,756,1,7
897,9,756,757,2,12
1796,10,760,761,2,7
898,9,762,763,2,12
449,8,756,758,3,11
3594,11,761,761,1,8
1797,10,759,759,1,7
3595,11,760,760,1,8
3598,11,763,763,1,7
899,9,759,761,3,12
3599,11,762,762,1,7
1800,10,765,766,2,7
900,9,767,768,2,12
450,8,769,771,3,11
225,7,756,763,8,6
3602,11,766,766,1,8
1801,10,764,764,1,7
3603,11,765,765,1,8
3604,11,768,768,1,7
901,9,764,766,3,12
3605,11,767,767,1,7
1804,10,770,771,2,12
451,8,764,768,5,11
3610,11,771,771,1,7
1805,10,769,769,1,12
3611,11,770,770,1,7
1808,10,773,773,1,7
904,9,774,775,2,12
452,8,776,780,5,11
226,7,781,793,13,6
113,6,756,771,16,2
1809,10,772,772,1,7
7246,12,775,775,1,7
905,9,772,773,2,12
7247,12,774,774,1,7
7248,12,777,777,1,8
1812,10,778,778,1,7
906,9,779,780,2,12
453,8,772,775,4,11
7249,12,776,776,1,8
1813,10,776,777,2,7
3630,11,780,780,1,7
907,9,776,778,3,12
3631,11,779,779,1,7
3634,11,782,782,1,7
908,9,783,788,6,12
454,8,789,793,5,11
227,7,772,780,9,6
3635,11,781,781,1,7
7272,12,784,784,1,3
3636,11,785,786,2,8
1818,10,787,788,2,7
909,9,781,782,2,12
7273,12,783,783,1,3
58192,15,786,786,1,3
3637,11,783,784,2,8
58193,15,785,785,1,3
7278,12,788,788,1,8
1819,10,783,786,4,7
7279,12,787,787,1,8
1820,10,790,790,1,7
910,9,791,793,3,12
455,8,781,788,8,11
1821,10,789,789,1,7
3644,11,792,792,1,8
1822,10,793,793,1,7
911,9,789,790,2,12
3645,11,791,791,1,8
1823,10,791,792,2,7
912,9,795,797,3,12
456,8,798,800,3,11
228,7,801,804,4,6
114,6,805,825,21,2
