key,address,leaf_type,leaf_type_name,first_seen_block
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:2,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,2,code_hash,31899166
polygon-zkevm:0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd:SMT_KEY:4,0xf6ad3ccf71abb3e12becf6b3d2a74c963859adcd,4,code_hash_length,31899166
polygon-zkevm:0xfe642e65b75802bb33e4022545a26332f6d33557:SMT_KEY:0,0xfe642e65b75802bb33e4022545a26332f6d33557,0,balance,31899273
polygon-zkevm:0xfe642e65b75802bb33e4022545a26332f6d33557:SMT_KEY:1,0xfe642e65b75802bb33e4022545a26332f6d33557,1,nonce,31899273
polygon-zkevm:0xfe642e65b75802bb33e4022545a26332f6d33557:SMT_KEY:2,0xfe642e65b75802bb33e4022545a26332f6d33557,2,code_hash,31899273
polygon-zkevm:0xfe642e65b75802bb33e4022545a26332f6d33557:SMT_KEY:4,0xfe642e65b75802bb33e4022545a26332f6d33557,4,code_hash_length,31899273
polygon-zkevm:0xd614f117dec76cbbab56183f4277218a9a5935c2:SMT_KEY:0,0xd614f117dec76cbbab56183f4277218a9a5935c2,0,balance,31899479
polygon-zkevm:0xd614f117dec76cbbab56183f4277218a9a5935c2:SMT_KEY:1,0xd614f117dec76cbbab56183f4277218a9a5935c2,1,nonce,31899479
polygon-zkevm:0xd614f117dec76cbbab56183f4277218a9a5935c2:SMT_KEY:2,0xd614f117dec76cbbab56183f4277218a9a5935c2,2,code_hash,31899479
polygon-zkevm:0xd614f117dec76cbbab56183f4277218a9a5935c2:SMT_KEY:4,0xd614f117dec76cbbab56183f4277218a9a5935c2,4,code_hash_length,31899479
polygon-zkevm:0xc0f5c01770ec484e1f224977de56ecd4370c9ac4:SMT_KEY:0,0xc0f5c01770ec484e1f224977de56ecd4370c9ac4,0,balance,31899479
polygon-zkevm:0xc0f5c01770ec484e1f224977de56ecd4370c9ac4:SMT_KEY:1,0xc0f5c01770ec484e1f224977de56ecd4370c9ac4,1,nonce,31899479
polygon-zkevm:0xc0f5c01770ec484e1f224977de56ecd4370c9ac4:SMT_KEY:2,0xc0f5c01770ec484e1f224977de56ecd4370c9ac4,2,code_hash,31899479
polygon-zkevm:0xc0f5c01770ec484e1f224977de56ecd4370c9ac4:SMT_KEY:4,0xc0f5c01770ec484e1f224977de56ecd4370c9ac4,4,code_hash_length,31899479
polygon-zkevm:0x4ee022f92180deec91366bb378660bd211a10bc0:SMT_KEY:0,0x4ee022f92180deec91366bb378660bd211a10bc0,0,balance,31899692
