id,source_index,n,N,m,B_joint,OPT,original_AB,pair_union,three_color,three_then_four,original_AB_coloring_seconds,pair_additional_seconds,three_additional_seconds,four_additional_seconds,final_stop
S0509,509,13,24,6,5,5,5,5,5,5,0.0006565999938175082,4.500034265220165e-06,3.600027412176132e-06,3.1999079510569572e-06,capacity_certificate
S0510,510,13,24,6,5,5,5,5,5,5,0.0011243000626564026,8.499948307871819e-06,5.900044925510883e-06,3.8000289350748062e-06,capacity_certificate
S0511,511,13,24,6,5,5,5,5,5,5,0.0004008000250905752,6.09993003308773e-06,4.100031219422817e-06,3.200024366378784e-06,capacity_certificate
S0512,512,13,24,6,5,5,5,5,5,5,0.0004010000266134739,4.799920134246349e-06,3.600027412176132e-06,1.1299969628453255e-05,capacity_certificate
S0513,513,13,24,6,5,5,5,5,5,5,0.0003971999976783991,4.600035026669502e-06,3.5999109968543053e-06,3.100023604929447e-06,capacity_certificate
S0514,514,13,24,6,5,5,5,5,5,5,0.000633200048469007,4.700035788118839e-06,3.8000289350748062e-06,3.200024366378784e-06,capacity_certificate
S0515,515,13,24,6,5,5,5,5,5,5,0.0006702999817207456,5.00003807246685e-06,4.100031219422817e-06,3.3999094739556313e-06,capacity_certificate
S0516,516,13,24,6,5,5,5,5,5,5,0.0008744000224396586,1.2499978765845299e-05,1.8099904991686344e-05,6.500049494206905e-06,capacity_certificate
S0517,517,13,24,6,5,5,5,5,5,5,0.0005583999445661902,7.3999399319291115e-06,5.100038833916187e-06,4.09991480410099e-06,capacity_certificate
S0518,518,13,24,6,5,5,5,5,5,5,0.0005677000153809786,6.3999323174357414e-06,4.900037311017513e-06,4.200031980872154e-06,capacity_certificate
S0519,519,13,24,6,5,5,5,5,5,5,0.0006656999466940761,6.700051017105579e-06,5.199923180043697e-06,4.900037311017513e-06,capacity_certificate
S0520,520,13,24,6,5,5,5,5,5,5,0.0008450000314041972,7.500057108700275e-06,5.799927748739719e-06,5.300040356814861e-06,capacity_certificate
S0521,521,13,24,5,6,6,6,6,6,6,0.0006845000898465514,8.800067007541656e-06,6.199930794537067e-06,5.200039595365524e-06,capacity_certificate
S0522,522,13,24,6,5,5,5,5,5,5,0.0007292999653145671,8.70006624609232e-06,6.09993003308773e-06,5.600042641162872e-06,capacity_certificate
S0523,523,13,24,6,5,5,5,5,5,5,0.0008091999916359782,9.899958968162537e-06,7.200054824352264e-06,6.6999346017837524e-06,capacity_certificate
S0524,524,13,24,6,5,5,5,5,5,5,0.0016840999014675617,1.079996582120657e-05,7.899943739175797e-06,6.200047209858894e-06,capacity_certificate
S0525,525,13,24,6,5,5,5,5,5,5,0.0012020999565720558,8.999952115118504e-06,6.600050255656242e-06,5.700043402612209e-06,capacity_certificate
S0526,526,13,24,6,5,5,5,5,5,5,0.0007806000066921115,8.999952115118504e-06,6.600050255656242e-06,1.7399899661540985e-05,capacity_certificate
S0527,527,13,24,6,5,5,5,5,5,5,0.0007256000535562634,9.70007386058569e-06,6.5999338403344154e-06,5.500041879713535e-06,capacity_certificate
S0528,528,13,24,6,5,5,5,5,5,5,0.00105339998845011,8.599949069321156e-06,6.200047209858894e-06,5.199923180043697e-06,capacity_certificate
S0529,529,13,24,6,5,5,5,5,5,5,0.0007117000641301274,6.700051017105579e-06,5.300040356814861e-06,4.599918611347675e-06,capacity_certificate
S0530,530,13,24,6,5,5,5,5,5,5,0.000650899950414896,6.5999338403344154e-06,5.300040356814861e-06,4.600035026669502e-06,capacity_certificate
S0531,531,13,24,6,5,5,5,5,5,5,0.0008185000624507666,6.800051778554916e-06,4.499917849898338e-06,4.00003045797348e-06,capacity_certificate
S0532,532,13,24,6,5,5,5,5,5,5,0.0008129000198096037,6.00004568696022e-06,4.200031980872154e-06,3.2999087125062943e-06,capacity_certificate
S0533,533,13,24,6,5,5,5,5,5,5,0.0005447000730782747,5.599926225841045e-06,4.700035788118839e-06,3.700028173625469e-06,capacity_certificate
S0534,534,13,24,6,5,5,5,5,5,5,0.001117900013923645,8.199946023523808e-06,5.100038833916187e-06,4.300032742321491e-06,capacity_certificate
S0535,535,13,24,5,6,6,6,6,6,6,0.0006763000274077058,1.1599971912801266e-05,6.00004568696022e-06,4.600035026669502e-06,capacity_certificate
S0536,536,13,24,6,5,5,5,5,5,5,0.0008653999539092183,9.100069291889668e-06,6.09993003308773e-06,5.100038833916187e-06,capacity_certificate
S0537,537,13,24,6,5,5,5,5,5,5,0.0007022999925538898,6.8999361246824265e-06,5.00003807246685e-06,4.600035026669502e-06,capacity_certificate
S0538,538,13,24,6,5,5,5,5,5,5,0.000631400034762919,7.100054062902927e-06,5.200039595365524e-06,4.199915565550327e-06,capacity_certificate
S0539,539,13,24,5,6,6,6,6,6,6,0.0006073000840842724,6.900052540004253e-06,5.00003807246685e-06,4.399917088449001e-06,capacity_certificate
S0540,540,13,24,6,5,5,5,5,5,5,0.0008798000635579228,2.4799956008791924e-05,7.00005330145359e-06,5.399924702942371e-06,capacity_certificate
S0541,541,13,24,6,5,5,5,5,5,5,0.001214299933053553,8.09994526207447e-06,6.100046448409557e-06,5.199923180043697e-06,capacity_certificate
S0542,542,13,24,6,5,5,5,5,5,5,0.0014949999749660492,1.0800082236528397e-05,7.1999384090304375e-06,5.900044925510883e-06,capacity_certificate
S0543,543,13,24,5,6,6,6,6,6,6,0.00070980004966259,1.1899974197149277e-05,7.79994297772646e-06,6.100046448409557e-06,capacity_certificate
S0544,544,13,24,5,6,6,6,6,6,6,0.0004781000316143036,6.900052540004253e-06,5.299923941493034e-06,5.00003807246685e-06,capacity_certificate
S0545,545,13,24,5,6,6,6,6,6,6,0.000521100009791553,7.79994297772646e-06,6.200047209858894e-06,5.499925464391708e-06,capacity_certificate
S0546,546,13,24,6,5,5,5,5,5,5,0.00226690003182739,1.1699972674250603e-05,8.200062438845634e-06,6.7999353632330894e-06,capacity_certificate
S0547,547,13,24,6,5,5,5,5,5,5,0.002166599966585636,1.2599979527294636e-05,8.499948307871819e-06,7.100054062902927e-06,capacity_certificate
S0548,548,13,24,6,5,5,5,5,5,5,0.002310300013050437,2.529995981603861e-05,1.2800097465515137e-05,7.2999391704797745e-06,capacity_certificate
S0549,549,13,24,6,5,5,5,5,5,5,0.0015784000279381871,9.70007386058569e-06,6.5999338403344154e-06,5.700043402612209e-06,capacity_certificate
S0550,550,13,24,6,5,5,5,5,5,5,0.0011184000177308917,8.699949830770493e-06,7.100054062902927e-06,6.199930794537067e-06,capacity_certificate
S0551,551,13,24,6,5,5,5,5,5,5,0.0015412999782711267,8.699949830770493e-06,5.400041118264198e-06,4.799920134246349e-06,capacity_certificate
S0552,552,13,24,6,5,5,5,5,5,5,0.0010973000898957253,8.199946023523808e-06,6.500049494206905e-06,5.600042641162872e-06,capacity_certificate
S0553,553,13,24,6,5,5,5,5,5,5,0.0012263000244274735,8.100061677396297e-06,5.999929271638393e-06,5.400041118264198e-06,capacity_certificate
S0554,554,13,24,6,5,5,5,5,5,5,0.0013405000790953636,1.0299962013959885e-05,7.200054824352264e-06,6.199930794537067e-06,capacity_certificate
S0555,555,13,24,6,5,5,5,5,5,5,0.0012436999240890145,1.2499978765845299e-05,7.0999376475811005e-06,5.600042641162872e-06,capacity_certificate
S0556,556,13,24,6,5,5,5,5,5,5,0.0022060999181121588,1.1100084520876408e-05,6.6999346017837524e-06,5.500041879713535e-06,capacity_certificate
S0557,557,13,24,6,5,5,5,5,5,5,0.0016558000352233648,9.199953638017178e-06,6.00004568696022e-06,4.500034265220165e-06,capacity_certificate
S0558,558,13,24,6,5,5,5,5,5,5,0.0012932999525219202,6.4999330788850784e-06,4.200031980872154e-06,3.700028173625469e-06,capacity_certificate
S0559,559,13,24,6,5,5,5,5,5,5,0.001018799957819283,6.100046448409557e-06,4.299916326999664e-06,3.8000289350748062e-06,capacity_certificate
S0560,560,13,24,6,5,5,5,5,5,5,0.0011932000052183867,7.3999399319291115e-06,4.700035788118839e-06,3.899913281202316e-06,capacity_certificate
S0561,561,13,24,6,5,5,5,5,5,5,0.0010244000004604459,5.700043402612209e-06,3.900029696524143e-06,3.5999109968543053e-06,capacity_certificate
S0562,562,13,24,6,5,5,5,5,5,5,0.0009904000908136368,6.300047971308231e-06,4.00003045797348e-06,3.4999102354049683e-06,capacity_certificate
S0563,563,13,24,6,5,5,5,5,5,5,0.0008608000352978706,5.899928510189056e-06,3.8000289350748062e-06,3.00002284348011e-06,capacity_certificate
S0564,564,13,24,6,5,5,5,5,5,5,0.000686999992467463,4.299916326999664e-06,3.300025127828121e-06,2.800021320581436e-06,capacity_certificate
S0565,565,13,24,6,5,5,5,5,5,5,0.0006844999734312296,4.800036549568176e-06,3.5999109968543053e-06,3.300025127828121e-06,capacity_certificate
S0566,566,13,24,6,5,5,5,5,5,5,0.0007330999942496419,6.500049494206905e-06,4.899920895695686e-06,4.200031980872154e-06,capacity_certificate
S0567,567,13,24,6,5,5,5,5,5,5,0.0011382000520825386,6.5999338403344154e-06,4.200031980872154e-06,3.600027412176132e-06,capacity_certificate
S0568,568,13,24,6,5,5,5,5,5,5,0.0009419999551028013,7.100054062902927e-06,4.600035026669502e-06,4.09991480410099e-06,capacity_certificate
S0569,569,13,24,6,5,5,5,5,5,5,0.001107499934732914,5.300040356814861e-06,3.8000289350748062e-06,3.300025127828121e-06,capacity_certificate
S0570,570,13,24,5,6,6,6,6,6,6,0.0008274000138044357,5.199923180043697e-06,3.300025127828121e-06,2.900022082030773e-06,capacity_certificate
S0571,571,13,24,6,5,5,5,5,5,5,0.0008455000352114439,6.300047971308231e-06,3.6999117583036423e-06,3.00002284348011e-06,capacity_certificate
S0572,572,13,24,6,5,5,5,5,5,5,0.0007265000604093075,7.1999384090304375e-06,3.8000289350748062e-06,3.200024366378784e-06,capacity_certificate
S0573,573,13,24,6,5,5,5,5,5,5,0.0007028999971225858,4.400033503770828e-06,3.500026650726795e-06,2.9999064281582832e-06,capacity_certificate
S0574,574,13,24,6,5,5,5,5,5,5,0.0007149999728426337,4.700035788118839e-06,3.6999117583036423e-06,3.100023604929447e-06,capacity_certificate
S0575,575,13,24,6,5,5,5,5,5,5,0.0008518999675288796,5.100038833916187e-06,4.00003045797348e-06,3.4999102354049683e-06,capacity_certificate
S0576,576,13,24,5,6,6,6,6,6,6,0.02055450004991144,1.1599971912801266e-05,7.200054824352264e-06,5.199923180043697e-06,capacity_certificate
S0577,577,13,24,6,5,5,5,5,5,5,0.0015394999645650387,1.0200077667832375e-05,5.799927748739719e-06,4.800036549568176e-06,capacity_certificate
S0578,578,13,24,6,5,5,5,5,5,5,0.0013765000039711595,9.399955160915852e-06,5.700043402612209e-06,4.899920895695686e-06,capacity_certificate
S0579,579,13,24,6,5,5,5,5,5,5,0.0012722999090328813,7.800059393048286e-06,5.700043402612209e-06,5.09992241859436e-06,capacity_certificate
S0580,580,13,24,6,5,5,5,5,5,5,0.0020218000281602144,1.0900082997977734e-05,6.9999368861317635e-06,5.800044164061546e-06,capacity_certificate
S0581,581,13,24,6,5,5,5,5,5,5,0.0015780999092385173,7.2999391704797745e-06,5.400041118264198e-06,4.599918611347675e-06,capacity_certificate
S0582,582,13,24,6,5,5,5,5,5,5,0.0011499000247567892,7.900060154497623e-06,4.999921657145023e-06,4.200031980872154e-06,capacity_certificate
S0583,583,13,24,6,5,5,5,5,5,5,0.0008985999738797545,1.71000137925148e-05,4.400033503770828e-06,3.999914042651653e-06,capacity_certificate
S0584,584,13,24,6,5,5,5,5,5,5,0.0009852999355643988,8.100061677396297e-06,5.799927748739719e-06,4.400033503770828e-06,capacity_certificate
S0585,585,13,24,6,5,5,5,5,5,5,0.0014256000285968184,7.100054062902927e-06,5.199923180043697e-06,4.800036549568176e-06,capacity_certificate
S0586,586,13,24,5,6,6,6,6,6,6,0.0012638999614864588,9.7999582067132e-06,5.800044164061546e-06,4.700035788118839e-06,capacity_certificate
S0587,587,13,24,5,6,6,6,6,6,6,0.0011893999762833118,9.699957445263863e-06,6.300047971308231e-06,5.199923180043697e-06,capacity_certificate
S0588,588,13,24,6,5,5,5,5,5,5,0.001447899965569377,8.400063961744308e-06,6.5999338403344154e-06,6.100046448409557e-06,capacity_certificate
S0589,589,13,24,6,5,5,5,5,5,5,0.0013486999087035656,9.200070053339005e-06,6.299931555986404e-06,4.900037311017513e-06,capacity_certificate
S0590,590,13,24,6,5,5,5,5,5,5,0.0012147000525146723,9.199953638017178e-06,6.800051778554916e-06,5.699926987290382e-06,capacity_certificate
S0591,591,13,24,6,5,5,5,5,5,5,0.0021373999770730734,1.4999997802078724e-05,9.300070814788342e-06,7.899943739175797e-06,capacity_certificate
S0592,592,13,24,6,5,5,5,5,5,5,0.001509399968199432,1.0299962013959885e-05,7.200054824352264e-06,5.900044925510883e-06,capacity_certificate
S0593,593,13,24,6,5,5,5,5,5,5,0.001993199926801026,1.3499986380338669e-05,9.200070053339005e-06,6.7999353632330894e-06,capacity_certificate
S0594,594,13,24,5,6,6,6,6,6,6,0.0015335000352934003,1.0499963536858559e-05,6.700051017105579e-06,5.699926987290382e-06,capacity_certificate
S0595,595,13,24,6,5,5,5,5,5,5,0.0014471999602392316,8.79995059221983e-06,7.400056347250938e-06,6.6999346017837524e-06,capacity_certificate
S0596,596,13,24,5,6,6,6,6,6,6,0.0010523999808356166,8.199946023523808e-06,5.00003807246685e-06,4.499917849898338e-06,capacity_certificate
S0597,597,13,24,5,6,6,6,6,6,6,0.0009210000280290842,7.400056347250938e-06,4.599918611347675e-06,4.200031980872154e-06,capacity_certificate
S0598,598,13,24,6,5,5,5,5,5,5,0.0009952000109478831,8.200062438845634e-06,6.4999330788850784e-06,5.900044925510883e-06,capacity_certificate
S0599,599,13,24,6,5,5,5,5,5,5,0.0015881999861449003,1.0899966582655907e-05,6.700051017105579e-06,5.899928510189056e-06,capacity_certificate
S0600,600,13,24,6,5,5,5,5,5,5,0.0012590999249368906,8.199946023523808e-06,6.00004568696022e-06,5.700043402612209e-06,capacity_certificate
S0601,601,13,24,6,5,5,5,5,5,5,0.0013841999461874366,9.300070814788342e-06,7.1999384090304375e-06,6.100046448409557e-06,capacity_certificate
S0602,602,13,24,6,5,5,5,5,5,5,0.001974400016479194,1.3299984857439995e-05,8.899951353669167e-06,7.70005863159895e-06,capacity_certificate
S0603,603,13,24,6,5,5,5,5,5,5,0.0016437000595033169,1.2400094419717789e-05,7.4999406933784485e-06,5.900044925510883e-06,capacity_certificate
S0604,604,13,24,6,5,5,5,5,5,5,0.0019344000611454248,1.279998105019331e-05,8.199946023523808e-06,6.900052540004253e-06,capacity_certificate
S0605,605,13,24,6,5,5,5,5,5,5,0.0014391000149771571,9.299954399466515e-06,6.700051017105579e-06,5.799927748739719e-06,capacity_certificate
S0606,606,13,24,6,4,4,5,5,5,5,0.0017986999591812491,0.00024720001965761185,0.003823900013230741,0.037806799984537065,no_strict_4_color_improvement
S0607,607,13,24,6,4,4,5,5,4,4,0.0008960999548435211,0.000282099936157465,0.004957200028002262,8.999952115118504e-06,capacity_certificate
S0608,608,13,24,6,4,4,5,5,4,4,0.0010644999565556645,0.0003252999158576131,0.00424500007648021,6.6999346017837524e-06,capacity_certificate
S0609,609,13,24,6,4,4,5,5,4,4,0.000939300050958991,0.0002514999359846115,0.004212800064124167,8.100061677396297e-06,capacity_certificate
S0610,610,13,24,6,4,4,5,5,5,4,0.0013497000327333808,0.0002858000807464123,0.006108099943958223,0.045039999997243285,capacity_certificate
S0611,611,13,24,6,4,4,5,5,4,4,0.000637299963273108,0.00017629994545131922,0.00205060001462698,3.900029696524143e-06,capacity_certificate
S0612,612,13,24,6,4,4,5,5,4,4,0.0009963000193238258,0.00014809996355324984,0.002964499988593161,4.900037311017513e-06,capacity_certificate
S0613,613,13,24,5,6,6,6,6,6,6,0.0005584999453276396,4.899920895695686e-06,3.100023604929447e-06,2.600019797682762e-06,capacity_certificate
S0614,614,13,24,6,4,4,5,5,4,4,0.0004662999417632818,0.00014110002666711807,0.0024091999512165785,4.800036549568176e-06,capacity_certificate
S0615,615,13,24,6,4,4,5,5,4,4,0.0008285000221803784,0.0001697000116109848,0.0026372000575065613,5.699926987290382e-06,capacity_certificate
S0616,616,13,24,6,4,4,4,4,4,4,0.0015236999606713653,7.0999376475811005e-06,5.00003807246685e-06,4.200031980872154e-06,capacity_certificate
S0617,617,13,24,6,4,4,4,4,4,4,0.0017210000660270452,1.0599964298307896e-05,6.00004568696022e-06,4.900037311017513e-06,capacity_certificate
S0618,618,13,24,6,4,4,4,4,4,4,0.0014512999914586544,5.900044925510883e-06,4.100031219422817e-06,3.899913281202316e-06,capacity_certificate
S0619,619,13,24,5,5,5,6,6,5,5,0.0008122000144794583,0.00013229995965957642,0.002217500004917383,4.300032742321491e-06,capacity_certificate
S0620,620,13,24,6,4,4,5,5,4,4,0.0005836000200361013,0.0002753000007942319,0.0021029000636190176,3.400025889277458e-06,capacity_certificate
S0621,621,13,24,6,4,4,4,4,4,4,0.0010917999316006899,5.600042641162872e-06,4.00003045797348e-06,3.2999087125062943e-06,capacity_certificate
S0622,622,13,24,6,4,4,4,4,4,4,0.0017491999315097928,8.599949069321156e-06,0.00018350000027567148,5.500041879713535e-06,capacity_certificate
S0623,623,13,24,5,5,5,5,5,5,5,0.0012153999414294958,6.9999368861317635e-06,4.800036549568176e-06,4.199915565550327e-06,capacity_certificate
S0624,624,13,24,5,5,5,5,5,5,5,0.0014495999785140157,7.200054824352264e-06,5.400041118264198e-06,4.599918611347675e-06,capacity_certificate
S0625,625,13,24,6,4,4,5,5,4,4,0.0009193000150844455,0.0002440999960526824,0.0024353000335395336,5.100038833916187e-06,capacity_certificate
S0626,626,13,24,6,4,4,5,5,4,4,0.0011770999990403652,0.00034909998066723347,0.004371299990452826,6.9999368861317635e-06,capacity_certificate
S0627,627,13,24,6,4,4,5,5,4,4,0.0014670999953523278,0.0002839999506250024,0.005200300016440451,6.300047971308231e-06,capacity_certificate
S0628,628,13,24,6,4,4,5,5,4,4,0.001518600038252771,0.00027730001602321863,0.004581499961204827,7.100054062902927e-06,capacity_certificate
S0629,629,13,24,5,5,5,5,5,5,5,0.001987099996767938,1.0199961252510548e-05,6.00004568696022e-06,4.500034265220165e-06,capacity_certificate
S0630,630,13,24,5,5,5,5,5,5,5,0.0011944000143557787,7.200054824352264e-06,5.200039595365524e-06,4.199915565550327e-06,capacity_certificate
S0631,631,13,24,6,4,4,5,5,4,4,0.0014330000849440694,0.0003132999408990145,0.004936399986036122,7.00005330145359e-06,capacity_certificate
S0632,632,13,24,6,4,4,5,5,4,4,0.002675499999895692,0.0003809999907389283,0.006010300014168024,8.999952115118504e-06,capacity_certificate
S0633,633,13,24,5,5,5,5,5,5,5,0.0020016999915242195,1.0599964298307896e-05,6.500049494206905e-06,4.899920895695686e-06,capacity_certificate
S0634,634,13,24,5,5,5,5,5,5,5,0.002230199985206127,1.0200077667832375e-05,6.299931555986404e-06,5.300040356814861e-06,capacity_certificate
S0635,635,13,24,5,5,5,5,5,5,5,0.0019655999494716525,9.900075383484364e-06,6.8999361246824265e-06,5.800044164061546e-06,capacity_certificate
S0636,636,13,24,6,5,5,5,5,5,5,0.001631599967367947,1.3499986380338669e-05,8.999952115118504e-06,7.300055585801601e-06,capacity_certificate
S0637,637,13,24,6,4,4,5,5,4,4,0.0016328999772667885,0.00034030003007501364,0.004474799963645637,7.400056347250938e-06,capacity_certificate
S0638,638,13,24,6,4,4,5,5,4,4,0.0009032998932525516,0.00022899999748915434,0.0032740000169724226,6.299931555986404e-06,capacity_certificate
S0639,639,13,24,6,4,4,5,5,4,4,0.0009905999759212136,0.0002628000220283866,0.0043744000140577555,7.4999406933784485e-06,capacity_certificate
S0640,640,13,24,6,4,4,4,4,4,4,0.0019283000146970153,1.0499963536858559e-05,6.500049494206905e-06,5.399924702942371e-06,capacity_certificate
S0641,641,13,24,6,4,4,5,5,4,4,0.0009899999713525176,0.0003192999865859747,0.0039428999880328774,7.500057108700275e-06,capacity_certificate
S0642,642,13,24,6,4,4,5,5,4,4,0.0014721000334247947,0.00033139996230602264,0.005116300075314939,8.399947546422482e-06,capacity_certificate
S0643,643,13,24,5,6,6,6,6,6,6,0.0015312000177800655,1.0699965059757233e-05,6.800051778554916e-06,5.700043402612209e-06,capacity_certificate
S0644,644,13,24,6,4,4,5,5,4,4,0.0009776001097634435,0.00030070007778704166,0.004836900043301284,8.300063200294971e-06,capacity_certificate
S0645,645,13,24,6,4,4,5,5,4,4,0.0016901999479159713,0.00035770004615187645,0.005060700001195073,7.5999414548277855e-06,capacity_certificate
S0646,646,13,24,6,4,4,5,5,4,4,0.0011953000212088227,0.0003659999929368496,0.00427160004619509,6.9999368861317635e-06,capacity_certificate
