method,repeat,sample_index,ct_index,end_to_end_ms,record_hash_and_routing_ms,query_generation_ms,serialize_transport_answer_ms,decode_ms,assembly_rootcheck_ms,upload_wire_bytes,download_wire_bytes,valid_root,corruption_rejected,recovered_siblings,logical_queries
full_cache,0,92,305,0.02678,0.002633,0,0,0.000325,0.021129,0,0,True,True,"[{'level': 117, 'digest_hex': '578ad1b4780062bbb7dfd2d407e5be7dad0b6a76a7de8a82c66867bb22ec5ad4'}, {'level': 118, 'digest_hex': '6d0eace2c55bb6c6fbd94ba0320ef7bc2c9d21486b35af11831956d086673dd8'}, {'level': 119, 'digest_hex': '56230239e4aa2ce524097fe34909ee27eae43e23c8870f32c613daedd8e5a87f'}, {'level': 121, 'digest_hex': 'c585b6444c671c5ad10d92c3bed8cd01ad477a0ab1a6fa3e074084f104b264be'}, {'level': 122, 'digest_hex': '4bf34b302e16d80c683652d04c388bf085eacfa7e71a936bcd510d1191a1b1de'}, {'level': 123, 'digest_hex': '7f22f67f30ffe38b583e1fc5ee6152a853c3a64c100c5e3d649d70ddf0cbf342'}, {'level': 124, 'digest_hex': '36d32a34b01ea9580c701559fb8ac88bba8a2c82d43a84608e1ca2d91ea72216'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,0,93,127,0.059728,0.004557,0,0,0.017677,0.034566,0,0,True,True,"[{'level': 120, 'digest_hex': 'bdf00ddb1a3a833792c985ad96632aa7af86d25f8382427608a83ed355331177'}, {'level': 121, 'digest_hex': '8623d0285481aa2affafd427325b798607c06cbbaccd53bc17726bd3edf44bc2'}, {'level': 122, 'digest_hex': '08c5e50bcd43041d42566c96f9848d94a63335b8348a3e80a7104ad2a407016f'}, {'level': 123, 'digest_hex': 'ceb9ea6cbee5ff32b823e29436f0404bfe5ce1efabc66bf84408675f0b5c6066'}, {'level': 124, 'digest_hex': 'c8ce229f49326e06763bbd2ce799c0115162808d721d483bd1ca14760972c0a8'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,0,94,28,0.027976,0.003377,0,0,0.00041,0.021129,0,0,True,True,"[{'level': 115, 'digest_hex': '06d9132988b7a532cfb106fc33dad65a225c9ff3ea0631ce0dddeb238a553937'}, {'level': 120, 'digest_hex': 'd99f64e176b60e655251158b39f967af28b9793ef0eada4fba17ecc61f9ca361'}, {'level': 121, 'digest_hex': '41a36cce3987e96120ce247ea65f1ae9bfde0771db90f6b6a14692599dd8a4c1'}, {'level': 122, 'digest_hex': '59bac067d81361bfd9760f999332680c13d0367dce182fd77d3a0ec802f12bf9'}, {'level': 123, 'digest_hex': '370b392d52316915e5f8be4593556e233d77e47d94291b929ab68c28f4bd92ad'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,0,95,259,0.032628,0.003149,0,0,0.000276,0.021213,0,0,True,True,"[{'level': 119, 'digest_hex': '5caae78a4dcd82274ccfff9ea8eadf74c22ac669d0c2cd5a24b34253c6c308c6'}, {'level': 121, 'digest_hex': '2ff6bbc979f3e6cf3d11356cb186c3544ed735657124e8655255edfd308934d4'}, {'level': 122, 'digest_hex': 'dbfe38d57ac9bd78526f0ba46fab1af4b0be08119aaf67ebe77be34a332ecdc8'}, {'level': 123, 'digest_hex': 'f880834d1984307d519b978af28aa42f186711618e549a03545fc6201d01c3fe'}, {'level': 124, 'digest_hex': 'c0cd867822c043b7f63c457c5d17ebf4a55604c88f244db1a6c1b4c5f67b529a'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,0,96,333,0.028323,0.003333,0,0,0.000463,0.02117,0,0,True,True,"[{'level': 119, 'digest_hex': '04ef59f0331369defde63e11cb373a5523a9ab46862aa2903bb5709c1ae7f55a'}, {'level': 120, 'digest_hex': 'c26f8ea1f8573e841969ef7ea0a85254d73b481f8ded7c278bebc77dee1c1900'}, {'level': 121, 'digest_hex': 'c1d8259b7d93c0c5747495af783d7c69548547d39f6a7eb93f92238b75c7a0d8'}, {'level': 122, 'digest_hex': 'f23ccec7d2a57babe4597a7ca0a836abecb439462a9b8a83caf90e2526374371'}, {'level': 123, 'digest_hex': '2bbf627a5ad7206e639fa0e2b08bd077a5bbf9476eb9d59f748a2bdee36edd36'}, {'level': 124, 'digest_hex': '490c1540bff5d98a1d7ba2f50745b9edea69e517e1aba4ff73b043d6df7c52a8'}, {'level': 125, 'digest_hex': '9634a15ce604cf0e60008cffe0ecef82724be038d589cb28eb123db460060698'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",0
full_cache,0,97,189,0.029485,0.004848,0,0,0.000387,0.021224,0,0,True,True,"[{'level': 117, 'digest_hex': 'a3f9322a71d9b028c7d8e9e951628bdd92e9012c3dbb61b11e58e2a398de59b3'}, {'level': 119, 'digest_hex': '060a038c4291c385dec6cc49e17c7d223ddbf3943074c4b87b0c5d911c785bbc'}, {'level': 120, 'digest_hex': '1b1ae4dcbcaf32e91f6e5868717b688f531d84cabd1950e12ab3ce730d41d291'}, {'level': 121, 'digest_hex': '91e61f41affe611923fd7d3a9cc22c4d3fc89211678f695bbb70bdc157f846df'}, {'level': 122, 'digest_hex': '61a017afa41e5c2f120eaa97473c4d51967be33c07c06f6ea8b6366a692bcdb1'}, {'level': 123, 'digest_hex': '6e01597c391da5ce9f72f7892871a934feeae4781f6c2bd24cad8d6f120ff637'}, {'level': 124, 'digest_hex': 'd2832a57b6a7b9a517b507f057b5c273ede65365a07118dca6af725cc4eb0b97'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,0,98,92,0.027239,0.002781,0,0,0.000368,0.021117,0,0,True,True,"[{'level': 118, 'digest_hex': 'c9eb1cabaca581dcd80d2178b7500cc966369b1750a788a824302fe733595157'}, {'level': 119, 'digest_hex': '915c0876c29ad1fd57e94b8c0fb3e49ce424ff67af9e822016f6510e38db806a'}, {'level': 120, 'digest_hex': 'd6ae0e72107f39ad2d737ca88ce2b8c5f2dc048aa999174e05fca41a86ccbb89'}, {'level': 121, 'digest_hex': 'f9642be2027e5daf1d9bc620505de6fe149fe18f1c1df558a68ff1eeaca84277'}, {'level': 122, 'digest_hex': '58f78210b1899d45204ecc7d92ae4f4dcca38024381c3a2a31412e4bde180912'}, {'level': 123, 'digest_hex': '8f5a93a6b87a32b8e12945e613ff886ea27e8535982cecd11941ef467ec414c4'}, {'level': 124, 'digest_hex': '36d32a34b01ea9580c701559fb8ac88bba8a2c82d43a84608e1ca2d91ea72216'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
full_cache,0,99,292,0.029664,0.005233,0,0,0.000458,0.021124,0,0,True,True,"[{'level': 117, 'digest_hex': '53d442ebafd53088d829628cf003a6ca10bb9e8e84fae91869be7079f91ddb5f'}, {'level': 119, 'digest_hex': '8ceb31e02febc4b41270b818402496af9480465fa94d85545a48668e5a028581'}, {'level': 120, 'digest_hex': '5d3391bd43a08d72fe369d440a94c89310dd5c05a8533df9f46ea0f662fc2fb4'}, {'level': 121, 'digest_hex': '87e3ce64e66c61dae00e08cbe7a3d18931057aa9d327eb26841416afb6eab8d4'}, {'level': 122, 'digest_hex': '84263ff5007dd1c589d4d4117e15acc83b99cf7044e07f6230591a41a31375d1'}, {'level': 123, 'digest_hex': 'a40584a12f1377ad4892e01c64d8d9bad23337021003f0d47c7b989819d3e07f'}, {'level': 124, 'digest_hex': 'eaf61524d1f986b700746029c61d214e73ada671af3c20ef277aff71dbe3537b'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",0
activebalance,1,0,5,8.626151,0.010537,7.285061,0.647454,0.667057,0.014873,10000,10832,True,True,"[{'level': 118, 'digest_hex': '15233fb5689b5a12a4a973424ab977d377b1c8539e8a384b3d6ac36db6329c66'}, {'level': 119, 'digest_hex': '75e2f7dead523a9782e07fa18331eb8200a6b93be607c5ae1d41c03ce3425400'}, {'level': 120, 'digest_hex': '2f0ae53791d64021c48f80e4fe616f6d9fbdf5978bc52515a1fcec525b6e1dc1'}, {'level': 121, 'digest_hex': '15f6adb5c28976b19db5f7400a9c5fa0e286a644b0bb79272c8165bd325abb0e'}, {'level': 122, 'digest_hex': 'fb523113e94d27b5277be15f48c9a7d62da2b351c4fe650bfefb654ba56c7918'}, {'level': 123, 'digest_hex': '168353f9d869be38734985005e3d49bace32a5d6df5243b3f32a7d0f63c86c6b'}, {'level': 124, 'digest_hex': 'f8a012750665f55ef6560fa3b29892c9a18e0689b6513dd1b23cde2e9df30f41'}, {'level': 125, 'digest_hex': '2546bc49263f0a573e7688064996c44bd523df41f08e940b182356e68d07e16b'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,1,1,57,11.071138,0.014765,9.808363,0.597029,0.634419,0.015365,10000,10832,True,True,"[{'level': 119, 'digest_hex': '679b8f1a39f54bc2e2e9a0c4ec72140e1894ac0436016685fa7f3d7dfb596ff9'}, {'level': 120, 'digest_hex': 'f06233f0ecd7c6004d6e0376dd5077319e5076022c2a46bfcca29bccb519a9b5'}, {'level': 121, 'digest_hex': '12b78965052d1e673bbcf0216d973c433925f3596b15dec2e4eaeaf4fd1f6854'}, {'level': 122, 'digest_hex': '40c76acff13331863f876e84718acb9f906622e3883fc519b0b254da8e56c226'}, {'level': 123, 'digest_hex': 'ceb9ea6cbee5ff32b823e29436f0404bfe5ce1efabc66bf84408675f0b5c6066'}, {'level': 124, 'digest_hex': 'c8ce229f49326e06763bbd2ce799c0115162808d721d483bd1ca14760972c0a8'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,2,391,13.160985,0.015209,11.890558,0.523613,0.713511,0.016589,10000,10832,True,True,"[{'level': 118, 'digest_hex': '30883e5f3a36fd31dfef96e0121319b6a80d9f10560996ca89f9f887d74f0a66'}, {'level': 120, 'digest_hex': '257a911bdcf0ade7d07a6bf30624e879dac77efc9058e1f6eb26fd2ac6dfc8a6'}, {'level': 121, 'digest_hex': 'fe84884b13655556d6d20b130282c441bba1bf68bc92422da303682c694c192d'}, {'level': 122, 'digest_hex': '2f43cdfc608143c522269b43eb01808778438b46d39eb2dd44dd54eeaab1fb2a'}, {'level': 123, 'digest_hex': 'abfc74a373420455bb426936183eaa06e6dc5793592c1328c251aa7e95dce20f'}, {'level': 124, 'digest_hex': '2b3e4e4888f70b7063cb6f676c0edd147eb862201bff0f844b47fdffefddc91f'}, {'level': 125, 'digest_hex': '29b54295362e29301d8f133a39bc7261fa5e7c58a70853fefbc70df871218774'}, {'level': 126, 'digest_hex': 'f8aed5f51b0d7e2c672656f155f94ee8dfb0e931b76eec22a3dde98cdb700187'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,3,414,13.04469,0.01632,11.997812,0.342998,0.671845,0.014763,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'dc247c4b652991a37b8b477d1c76fd20907848525239444dc1001102d20533b2'}, {'level': 121, 'digest_hex': '1178ad2ebb07ebe45e7a66eae259cd5d4a66b141b9fec74734d68576d1af2a3f'}, {'level': 122, 'digest_hex': 'ee454f377570a892bcaa1a70fb74e437ed9606ba1ac170c80dfc13a839eec501'}, {'level': 123, 'digest_hex': 'eb1c11e6f02a78511163919053383a35b34b5172a60ef829729d970c2125ec0c'}, {'level': 124, 'digest_hex': 'e11955940a41607baf5a59f89fd6bc8080e17649e298c133d9aac99a20126bef'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,1,4,36,13.963235,0.016095,12.52222,0.729853,0.678111,0.015625,10000,10832,True,True,"[{'level': 120, 'digest_hex': '4d0fd345dc667911774155c38011ee0c9b0bb2994831c27f14aa52bc80524ef9'}, {'level': 121, 'digest_hex': '87e3ce64e66c61dae00e08cbe7a3d18931057aa9d327eb26841416afb6eab8d4'}, {'level': 122, 'digest_hex': '84263ff5007dd1c589d4d4117e15acc83b99cf7044e07f6230591a41a31375d1'}, {'level': 123, 'digest_hex': 'a40584a12f1377ad4892e01c64d8d9bad23337021003f0d47c7b989819d3e07f'}, {'level': 124, 'digest_hex': 'eaf61524d1f986b700746029c61d214e73ada671af3c20ef277aff71dbe3537b'}, {'level': 125, 'digest_hex': '1f7833108f5253ddbe8504072cbcec15e7b9d14340b2b4bd473c19c1883dad19'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,1,5,329,12.540854,0.018536,11.151891,0.568909,0.78072,0.019641,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'eda4480eb08c37e46ba6c2bf5425fd179ee9f1d668147ec46c27991dcafd6154'}, {'level': 120, 'digest_hex': '1bc8dd551e29ac717a1f383fb6099dd7b077dfdff76b85bac5d7c2f1234eeddf'}, {'level': 121, 'digest_hex': '9a0828a8812550b18ead351d94b768215a0bf05782d222b3d9e5a6bbda2044d2'}, {'level': 122, 'digest_hex': '3e2a18c8d6db72f8cb1113415e67921db7222e1e7a939082e15ffe9826213e70'}, {'level': 123, 'digest_hex': '860948bfc224f2caf58debda8a8b8afbaa9725a1587280f973cd1168b0e81553'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,6,295,16.441841,0.019696,14.359301,1.187671,0.850713,0.023309,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'c32f9acc99c195b25e69193e7b45bbd2975291bcfb47455a82125c6db7e51945'}, {'level': 118, 'digest_hex': '4867e5217df94995630f5b4e351cc44c0a6f331e1ff02072e2799a9edda6f00f'}, {'level': 121, 'digest_hex': 'ba0ad994ba5aecbabd7a334bd90c2858c220bfcf92fb94337acadc3758e64878'}, {'level': 122, 'digest_hex': 'f1bbace46220b3210020f107feca12dfe17ff2d973acad9268947d6d716f2eaf'}, {'level': 123, 'digest_hex': '644aa1dbbfe4f72cea920026f1465d61d4074d9da54fd99b7962d3449353b428'}, {'level': 124, 'digest_hex': '464c2138f45615065ead9496fab09b2d4e50008d15c9856548f0d5b097be6913'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,7,9,11.019043,0.020323,9.616299,0.829781,0.539223,0.01203,10000,10832,True,True,"[{'level': 118, 'digest_hex': 'a114f80c565a955f5566657d1c4d08bc96d773fe3dc3badb514f64c2a621daef'}, {'level': 120, 'digest_hex': '6c935794f4b4bb23d7bd300312f6225dc8ad2182c50e290db2b555ab5bedfbff'}, {'level': 121, 'digest_hex': 'c91933d36aeff93e51a5f3160ddcd6c4977377a15965ba4910b581bdebdbb09f'}, {'level': 122, 'digest_hex': 'd7f1008cbbd8145e26307f94cb013b4fee808e55bcbe098274a8a3451c4cd831'}, {'level': 123, 'digest_hex': '5f7e3a740c33506fd2b2e40e9c6e48ac236faafe9441ad69909a746aaf66d255'}, {'level': 124, 'digest_hex': '940faa7ec3211b8d9c377f94ab042689800a3f308bf636ddf78f6214975bd090'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,8,39,8.142094,0.01336,7.066384,0.420557,0.629106,0.011906,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'e5a27666f0b24515ed5c9b3d08487a7a1a0c7457afa432b4bd490d9b8711a474'}, {'level': 120, 'digest_hex': '1d0a651b7cdb7eae8ec1557e1bf959dcf5e46285f3fd7304debe705e47807ceb'}, {'level': 121, 'digest_hex': 'f9642be2027e5daf1d9bc620505de6fe149fe18f1c1df558a68ff1eeaca84277'}, {'level': 122, 'digest_hex': '58f78210b1899d45204ecc7d92ae4f4dcca38024381c3a2a31412e4bde180912'}, {'level': 123, 'digest_hex': '8f5a93a6b87a32b8e12945e613ff886ea27e8535982cecd11941ef467ec414c4'}, {'level': 124, 'digest_hex': '36d32a34b01ea9580c701559fb8ac88bba8a2c82d43a84608e1ca2d91ea72216'}, {'level': 125, 'digest_hex': '055020f61f398fbf2d121b08bbf652475507d1bdb3be20b8cc8198d4644331fc'}, {'level': 126, 'digest_hex': 'cea7b244eb5e5135d8edb4657ff89bed666ca228019f2679005cdf2381f837eb'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
activebalance,1,9,478,9.71763,0.014588,8.426187,0.610988,0.650425,0.014279,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'fa1de0119625ae2c72fa7694663e95dc26a2d11fda1d3e56550348a03efea35e'}, {'level': 120, 'digest_hex': '36285edd58f181ebedf10aadf25cb0aa9ac36b48f4ef270ecaab427002a1279f'}, {'level': 121, 'digest_hex': '1c4b359a7ea6a11ea3e511f286f5237fabd1f55ed2d0e371933ec3ad17646d7b'}, {'level': 122, 'digest_hex': 'e993bd92d71374d5202edd61a64ff4aa5e8db9eeb44d5a92dd6b03708a671a5e'}, {'level': 123, 'digest_hex': '7954bb8a7854906cf307b5141a0f0514da57248afac74a9599ccf0ba58208e7b'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,10,500,9.939498,0.016216,8.755031,0.333334,0.816108,0.017281,10000,10832,True,True,"[{'level': 118, 'digest_hex': '2cb3feece12eab173d3bf55945d19c54021fc1be7f70fab25a726299b446b4fe'}, {'level': 119, 'digest_hex': 'dfcbaa6abb36af8a36c9e4f906645a4cc63c869567f320d60902900691b39a8c'}, {'level': 121, 'digest_hex': '7ee05a06b45eaf35fb97254c94285c645800d42fa0145bc41522f41e8ccaf868'}, {'level': 122, 'digest_hex': '99a690aed5979b62addad5652288290fab419aed780a3e4dd7dbed61cbd90dca'}, {'level': 123, 'digest_hex': 'cea242bc9d7842a721789e8d98c91b7b9d8186fbe205d581cd4bbe2c0135f446'}, {'level': 124, 'digest_hex': 'e9da4645a00dfc3c1f7f5d7f1e9a1eba7c9d313b91704703fb448f02dc70446c'}, {'level': 125, 'digest_hex': '2ad43199b78d7383334f94d550d44bd4f80cfef4d927c11994d2a2c9d4d9aaed'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,11,375,9.490652,0.017135,8.513709,0.416257,0.530692,0.011784,10000,10832,True,True,"[{'level': 116, 'digest_hex': '92335acb6a9856ad171dfc657e4fe1a569afae226f1dea02d7a5902377c6ab94'}, {'level': 118, 'digest_hex': '71f7059c9fa2b1324013e85e0419e8ea0ed4012b638f968075962cb6083b4ac9'}, {'level': 121, 'digest_hex': 'b656dd6866c10bce7e79f2ecf5c32e1de72e03163d7603fbce9cdf2b7715388e'}, {'level': 122, 'digest_hex': '40c76acff13331863f876e84718acb9f906622e3883fc519b0b254da8e56c226'}, {'level': 123, 'digest_hex': 'ceb9ea6cbee5ff32b823e29436f0404bfe5ce1efabc66bf84408675f0b5c6066'}, {'level': 124, 'digest_hex': 'c8ce229f49326e06763bbd2ce799c0115162808d721d483bd1ca14760972c0a8'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,12,356,12.33294,0.015082,10.86602,0.756467,0.677205,0.015805,10000,10832,True,True,"[{'level': 119, 'digest_hex': 'bd54fd7df399bd80b4844d45769629ad38bab9d1c668ea653bc47d05603a4b95'}, {'level': 120, 'digest_hex': '68c965d9b2f4a6cbe973b40a15749ecf908eb2d2066c2b8751c2c4d0533f0b27'}, {'level': 121, 'digest_hex': '6b1dc026d75d6f08a5d34aa3707528c360d5da9d366e6357b61de4c172a6bd82'}, {'level': 122, 'digest_hex': 'eff08c51189db67d2ed50c03107c810aa1594ae44b2a17afba1006ed4b07ed65'}, {'level': 123, 'digest_hex': '88b017c9364d14722cec9f47e0367f046ad0d0487e5760d9c66d12c79e4a7015'}, {'level': 124, 'digest_hex': '464c2138f45615065ead9496fab09b2d4e50008d15c9856548f0d5b097be6913'}, {'level': 125, 'digest_hex': '554944124c280a5e0937efba4bf2115340ec2dc0b87b6de022065b0e5f9b20c5'}, {'level': 126, 'digest_hex': '35e2dda1a2677dba5da516466d1a50d02a455a9289f2df1ec9c1e95ba1e7ad96'}, {'level': 127, 'digest_hex': '725e822aac00e436e65de553a79089ba2661ee3e4f7140e21fc76f162f1225aa'}]",13
activebalance,1,13,6,10.649593,0.017893,9.665071,0.26781,0.683484,0.012339,10000,10832,True,True,"[{'level': 116, 'digest_hex': 'd200501aa44af0efb8fdf9a6606227b8835bc05174a9b2d011423134a681d903'}, {'level': 118, 'digest_hex': 'de37f842b5e2322c3db346eb020996f29a469022d8186f5cef9b7fdfc9087b78'}, {'level': 120, 'digest_hex': '07a374e04274ae70b9f53b44c11f068771176afe49a20d2d5dd682e93880b8d2'}, {'level': 121, 'digest_hex': '263c765bda17038551f7d9040f66ad1a1f261dcababb9b92a85cfa46e494db02'}, {'level': 122, 'digest_hex': '1af4f9a8709496df4b6cfa9be973f85c50fde45cb109913e56aae04424b620bb'}, {'level': 123, 'digest_hex': 'eb1c11e6f02a78511163919053383a35b34b5172a60ef829729d970c2125ec0c'}, {'level': 124, 'digest_hex': 'e11955940a41607baf5a59f89fd6bc8080e17649e298c133d9aac99a20126bef'}, {'level': 125, 'digest_hex': '4cb37f60530ff2f9a94ee1075351ac9a725323e6a2014bda2d126be7d3ca65e0'}, {'level': 126, 'digest_hex': 'f018bce1c75dbf694db7dd27dfc6faae13b8952bbc7f1474a863487738696a4c'}, {'level': 127, 'digest_hex': 'e7f13443ae48a820bd75cbdf526e4928f6a091731de031108d9bf7ee756b519a'}]",13
